,uid,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status,mac,filename,fingerprint,ts,certificate.version,certificate.serial,certificate.subject,certificate.issuer,certificate.not_valid_before,certificate.not_valid_after,certificate.key_alg,certificate.sig_alg,certificate.key_type,certificate.key_length,certificate.exponent,certificate.curve,san.dns,san.uri,san.email,san.ip,basic_constraints.ca,basic_constraints.path_len,host_cert,client_cert,issuer_O,issuer_CN,subject_O,subject_CN,not_before,not_after,validity_days,device,vendor,_merge
100,CVnQJ2SyHCY6JRsob,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"40d4e107024c2bb8f6d63ccd670dcb8abc4091840dc7b5aa62a6e4dd7472815e,c8cea450f4bd93ad9f089c2df694072cdf4e62c900d3c97d944967d7ab18c61e",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,40d4e107024c2bb8f6d63ccd670dcb8abc4091840dc7b5aa62a6e4dd7472815e,1580441624.929809,3.0,0E5FC09DCD8F,CN=54.236.3.170,"CN=LuxTrust Global Root 2,O=LuxTrust S.A.,C=LU",1580286824.0,1643531624.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,LuxTrust S.A.,LuxTrust Global Root 2,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:33:44","01/30/2022, 03:33:44",732,insteon-hub,insteon,both
101,CUNKDg24JkxWWMxGTa,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"e041628d87b6b50f4df6e3a2562416c66b58ba6ef3ff2c1d4a2dbe49e8219192,b72229d0477e8219d8e231b1a9b67f3efc08203152dcb2754469d9ac40fbb0ff",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,e041628d87b6b50f4df6e3a2562416c66b58ba6ef3ff2c1d4a2dbe49e8219192,1580441725.682847,3.0,0E5FC0AD2CBF,CN=54.236.3.168,"CN=SwissSign Gold CA - G2,O=SwissSign AG,C=CH",1580286925.0,1643531725.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,SwissSign AG,SwissSign Gold CA - G2,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:35:25","01/30/2022, 03:35:25",732,insteon-hub,insteon,both
102,CCe1HNbDqB5DzmCSi,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"69ac02825b863d6817f17da722c9c4e24fa4e59a023ba7de501ca02c12355b4a,b72229d0477e8219d8e231b1a9b67f3efc08203152dcb2754469d9ac40fbb0ff",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,69ac02825b863d6817f17da722c9c4e24fa4e59a023ba7de501ca02c12355b4a,1580441728.737458,3.0,0E5FC0AD2F7A,CN=54.236.3.170,"CN=SwissSign Gold CA - G2,O=SwissSign AG,C=CH",1580286925.0,1643531725.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,SwissSign AG,SwissSign Gold CA - G2,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:35:25","01/30/2022, 03:35:25",732,insteon-hub,insteon,both
103,CBIrnS2U27KC6H97W6,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"83b9b5a410aed9bf7b9bc49e540ea19c4ba52dd83ae77b4a8f020f40a7126ba4,b72229d0477e8219d8e231b1a9b67f3efc08203152dcb2754469d9ac40fbb0ff",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,83b9b5a410aed9bf7b9bc49e540ea19c4ba52dd83ae77b4a8f020f40a7126ba4,1580441750.122851,3.0,0E5FC0AFFB59,CN=54.236.3.169,"CN=SwissSign Gold CA - G2,O=SwissSign AG,C=CH",1580286944.0,1643531744.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,SwissSign AG,SwissSign Gold CA - G2,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:35:44","01/30/2022, 03:35:44",732,insteon-hub,insteon,both
104,CercG8xJAuDTg01J4,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"278b654481ef088cb038c0b851bea0928bb0fe2628efbf766253eddd41c0d30c,a348c45dc9a53edd0be0b79ae8dc566bdbc4f1309feecaae18b84a9fafad1117",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,278b654481ef088cb038c0b851bea0928bb0fe2628efbf766253eddd41c0d30c,1580441833.482862,3.0,0E5FC0BDA038,CN=54.236.3.169,"OU=Security Communication RootCA1,O=SECOM Trust.net,C=JP",1580287033.0,1643531833.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,SECOM Trust.net,OU=Security Communication RootCA1,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:37:13","01/30/2022, 03:37:13",732,insteon-hub,insteon,both
105,CLFC7q2h6VLr8gAHK9,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"0c0ccb43bfa27ca6bdddff2bd3bac67af68bd5454fb878119d354e1b3ff8a906,a348c45dc9a53edd0be0b79ae8dc566bdbc4f1309feecaae18b84a9fafad1117",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,0c0ccb43bfa27ca6bdddff2bd3bac67af68bd5454fb878119d354e1b3ff8a906,1580441833.540951,3.0,0E5FC0BDA259,CN=54.236.3.170,"OU=Security Communication RootCA1,O=SECOM Trust.net,C=JP",1580287033.0,1643531833.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,SECOM Trust.net,OU=Security Communication RootCA1,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:37:13","01/30/2022, 03:37:13",732,insteon-hub,insteon,both
106,C0VQNO8PT5G4S9G84,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"81c1bb05346d63b4fe5119da8c0638119e7b54605f3d0c39737cd35aba1ff65f,189582581b6183bd6ba63b5347a78145031fd5a5ec3e42baf1714de951c6ffc7",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,81c1bb05346d63b4fe5119da8c0638119e7b54605f3d0c39737cd35aba1ff65f,1580441925.342305,3.0,0E5FC0CBA44F,CN=54.236.3.169,"CN=Buypass Class 2 Root CA,O=Buypass AS-983163327,C=NO",1580287125.0,1643531925.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,Buypass AS-983163327,Buypass Class 2 Root CA,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:38:45","01/30/2022, 03:38:45",732,insteon-hub,insteon,both
107,CinFAn2KAKLHIv8LUd,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"3611186a22443ba41b6db249945a70078ff5ab987d080a2f1ca495f4343821ce,189582581b6183bd6ba63b5347a78145031fd5a5ec3e42baf1714de951c6ffc7",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,3611186a22443ba41b6db249945a70078ff5ab987d080a2f1ca495f4343821ce,1580441925.338510,3.0,0E5FC0CBA201,CN=54.236.3.170,"CN=Buypass Class 2 Root CA,O=Buypass AS-983163327,C=NO",1580287125.0,1643531925.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,Buypass AS-983163327,Buypass Class 2 Root CA,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:38:45","01/30/2022, 03:38:45",732,insteon-hub,insteon,both
108,CW8BB1wKnc5THhZe4,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"431a7c88a2b8a8dcbedb47d65535b19ec9a168db7a8309bfb9eaf722b6b1714c,4a8443433cc9143d177c49c2fa438e44e3a0a0bdc7b5399ddaf5f86687ed3498",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,431a7c88a2b8a8dcbedb47d65535b19ec9a168db7a8309bfb9eaf722b6b1714c,1580442026.122138,3.0,0E5FC0DB0526,CN=54.236.3.170,"CN=TWCA Root Certification Authority,OU=Root CA,O=TAIWAN-CA,C=TW",1580287226.0,1643532026.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,TAIWAN-CA,TWCA Root Certification Authority,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:40:26","01/30/2022, 03:40:26",732,insteon-hub,insteon,both
109,C8LkoSnz7R3xcXPbj,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"25cf42c8d4e040846170ecf23cd51a323c54a5696d087f397739b1d1798b279d,4a8443433cc9143d177c49c2fa438e44e3a0a0bdc7b5399ddaf5f86687ed3498",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,25cf42c8d4e040846170ecf23cd51a323c54a5696d087f397739b1d1798b279d,1580442026.172970,3.0,0E5FC0DB0740,CN=54.236.3.169,"CN=TWCA Root Certification Authority,OU=Root CA,O=TAIWAN-CA,C=TW",1580287226.0,1643532026.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,TAIWAN-CA,TWCA Root Certification Authority,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:40:26","01/30/2022, 03:40:26",732,insteon-hub,insteon,both
110,CIZLcl42tFmAFrPFWk,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"e03601965856334d54e55603e194c87d6a65b128b9ba570a7223c549d1dfc37a,4a8443433cc9143d177c49c2fa438e44e3a0a0bdc7b5399ddaf5f86687ed3498",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,e03601965856334d54e55603e194c87d6a65b128b9ba570a7223c549d1dfc37a,1580442041.456158,3.0,0E5FC0DD5C2E,CN=54.236.3.168,"CN=TWCA Root Certification Authority,OU=Root CA,O=TAIWAN-CA,C=TW",1580287241.0,1643532041.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,TAIWAN-CA,TWCA Root Certification Authority,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:40:41","01/30/2022, 03:40:41",732,insteon-hub,insteon,both
111,ClxftZ30m7nEkZY1ej,23.20.255.8,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,-,F,-,-,F,Csxn,"26701bd095058f3597186fb54209e4bc5101c363eebb62110af797d5ae707bd3,4a8443433cc9143d177c49c2fa438e44e3a0a0bdc7b5399ddaf5f86687ed3498",(empty),-,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,26701bd095058f3597186fb54209e4bc5101c363eebb62110af797d5ae707bd3,1580442055.073173,3.0,0E5FC0DF6FC1,CN=*.insteon.com,"CN=TWCA Root Certification Authority,OU=Root CA,O=TAIWAN-CA,C=TW",1580287255.0,1643532055.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"insteon.com,*.insteon.com",-,-,23.20.255.8,-,-,T,F,TAIWAN-CA,TWCA Root Certification Authority,CN=*.insteon.com,*.insteon.com,"01/29/2020, 03:40:55","01/30/2022, 03:40:55",732,insteon-hub,insteon,both
112,CNtFkq3QhWmfnTfEei,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"6542edd6d8bb104b6d16e0b96f3c4a25a954af99552ec806c3913c6952bb558b,5e0e5d434359e8cfe9c52a9e3a33e848a7a7ca0d44d3e73dd681050c5aedec01",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,6542edd6d8bb104b6d16e0b96f3c4a25a954af99552ec806c3913c6952bb558b,1580442126.959895,3.0,0E5FC0EA6748,CN=54.236.3.170,"OU=AC RAIZ FNMT-RCM,O=FNMT-RCM,C=ES",1580287326.0,1643532126.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,FNMT-RCM,OU=AC RAIZ FNMT-RCM,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:42:06","01/30/2022, 03:42:06",732,insteon-hub,insteon,both
113,CkncsNfK0U3Xv2M7h,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"8937485f2d47ff2594a7ecd758d8f8f0352896f4b322837fc020797d71c3d919,5e0e5d434359e8cfe9c52a9e3a33e848a7a7ca0d44d3e73dd681050c5aedec01",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,8937485f2d47ff2594a7ecd758d8f8f0352896f4b322837fc020797d71c3d919,1580442126.942321,3.0,0E5FC0EA64FE,CN=54.236.3.168,"OU=AC RAIZ FNMT-RCM,O=FNMT-RCM,C=ES",1580287326.0,1643532126.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,FNMT-RCM,OU=AC RAIZ FNMT-RCM,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:42:06","01/30/2022, 03:42:06",732,insteon-hub,insteon,both
114,CoOWxc3sY7gj7ziWq,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"37fe65ebf89d32b2bdb3e1dca4260b558be39c13316adf29a6bd76d257b0afa7,fd556b0525f1ee06a04bbe427b399cedace746d826646291452d609d98e6a874",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,37fe65ebf89d32b2bdb3e1dca4260b558be39c13316adf29a6bd76d257b0afa7,1580442227.890591,3.0,0E5FC0F9CEAD,CN=54.236.3.170,"CN=GlobalSign,O=GlobalSign,OU=GlobalSign Root CA - R6",1580287427.0,1643532227.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,GlobalSign,GlobalSign,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:43:47","01/30/2022, 03:43:47",732,insteon-hub,insteon,both
115,CyVWsB3LmbGm3pXb96,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"3875ac0a06f8e64fd29f3566f3ffc42b5bac51d0fac364ad0fe659fffb89c7a1,fd556b0525f1ee06a04bbe427b399cedace746d826646291452d609d98e6a874",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,3875ac0a06f8e64fd29f3566f3ffc42b5bac51d0fac364ad0fe659fffb89c7a1,1580442227.954061,3.0,0E5FC0F9D0E8,CN=54.236.3.168,"CN=GlobalSign,O=GlobalSign,OU=GlobalSign Root CA - R6",1580287427.0,1643532227.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,GlobalSign,GlobalSign,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:43:47","01/30/2022, 03:43:47",732,insteon-hub,insteon,both
116,CsdCAw2KuFIy6rFpja,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"0fc9a7502118a3deb4373f559fd828856050fa444c303453b99ea128c31fc6a3,e75ac5433acaa0ab6134ec18c3c6a518fc50dc1e500ba4a16fcc6993e694aaa2",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,0fc9a7502118a3deb4373f559fd828856050fa444c303453b99ea128c31fc6a3,1580442326.659340,3.0,0E5FC108E068,CN=54.236.3.168,"CN=Actalis Authentication Root CA,O=Actalis S.p.A./03358520967,L=Milan,C=IT",1580287526.0,1643532326.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,Actalis S.p.A./03358520967,Actalis Authentication Root CA,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:45:26","01/30/2022, 03:45:26",732,insteon-hub,insteon,both
117,CvVNKnkhjJc6sQs0e,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"689fb40785515e4a97ea1ec405c3fc719dd030ff0593c9e50f3e31bf388c757a,e75ac5433acaa0ab6134ec18c3c6a518fc50dc1e500ba4a16fcc6993e694aaa2",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,689fb40785515e4a97ea1ec405c3fc719dd030ff0593c9e50f3e31bf388c757a,1580442326.717589,3.0,0E5FC108E31F,CN=54.236.3.170,"CN=Actalis Authentication Root CA,O=Actalis S.p.A./03358520967,L=Milan,C=IT",1580287526.0,1643532326.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,Actalis S.p.A./03358520967,Actalis Authentication Root CA,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:45:26","01/30/2022, 03:45:26",732,insteon-hub,insteon,both
118,C2hI2Z3fWDXw3LcS6g,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"48ebd5e3f436e5124f438e399bec656e103f7eb17348a500b8738345a97f72fd,e75ac5433acaa0ab6134ec18c3c6a518fc50dc1e500ba4a16fcc6993e694aaa2",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,48ebd5e3f436e5124f438e399bec656e103f7eb17348a500b8738345a97f72fd,1580442341.938509,3.0,0E5FC10B359F,CN=54.236.3.169,"CN=Actalis Authentication Root CA,O=Actalis S.p.A./03358520967,L=Milan,C=IT",1580287541.0,1643532341.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,Actalis S.p.A./03358520967,Actalis Authentication Root CA,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:45:41","01/30/2022, 03:45:41",732,insteon-hub,insteon,both
119,Ct5zz63wgqQc59fGol,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"a2be9b1d9defc63ddbde864396a82c5bb93d565c179455de173f74023f1396b1,925279103b60de79279c20a43194cfb2ed015b74b54b0adabf601647cd6c8f21",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,a2be9b1d9defc63ddbde864396a82c5bb93d565c179455de173f74023f1396b1,1580442427.460300,3.0,0E5FC1184272,CN=54.236.3.168,"CN=thawte Primary Root CA - G3,OU=(c) 2008 thawte\\, Inc. - For authorized use only,OU=Certification Services Division,O=thawte\\, Inc.,C=US",1580287627.0,1643532427.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,thawte\\,thawte Primary Root CA - G3,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:47:07","01/30/2022, 03:47:07",732,insteon-hub,insteon,both
120,CKPaF62oJ0f1SZxnb2,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"4a946aadddc6a09af9bb539fb6f8fc09363afbf41e4078e5d064b883ac1e30f0,925279103b60de79279c20a43194cfb2ed015b74b54b0adabf601647cd6c8f21",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,4a946aadddc6a09af9bb539fb6f8fc09363afbf41e4078e5d064b883ac1e30f0,1580442427.517699,3.0,0E5FC1184491,CN=54.236.3.169,"CN=thawte Primary Root CA - G3,OU=(c) 2008 thawte\\, Inc. - For authorized use only,OU=Certification Services Division,O=thawte\\, Inc.,C=US",1580287627.0,1643532427.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,thawte\\,thawte Primary Root CA - G3,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:47:07","01/30/2022, 03:47:07",732,insteon-hub,insteon,both
121,C8IZFTB9yop9VUN4k,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"2b5c56caf23050132678b30d1b74b98175a96a9957daae2e691a10b484250834,c99de74f10f6b81fd5e352029b4e74de89593eca7d1ef343fd0f315db42329ac",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,2b5c56caf23050132678b30d1b74b98175a96a9957daae2e691a10b484250834,1580442528.223776,3.0,0E5FC127A2AC,CN=54.236.3.169,"CN=AddTrust External CA Root,OU=AddTrust External TTP Network,O=AddTrust AB,C=SE",1580287728.0,1643532528.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,AddTrust AB,AddTrust External CA Root,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:48:48","01/30/2022, 03:48:48",732,insteon-hub,insteon,both
122,CabMQe4JZhXZTUt2el,54.236.3.168,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"b72621881eca83c85026ab200f32a7503ee225e164b7140483c95b8306cad7ec,c99de74f10f6b81fd5e352029b4e74de89593eca7d1ef343fd0f315db42329ac",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,b72621881eca83c85026ab200f32a7503ee225e164b7140483c95b8306cad7ec,1580442528.273428,3.0,0E5FC127A499,CN=54.236.3.168,"CN=AddTrust External CA Root,OU=AddTrust External TTP Network,O=AddTrust AB,C=SE",1580287728.0,1643532528.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.168,-,-,T,F,AddTrust AB,AddTrust External CA Root,CN=54.236.3.168,54.236.3.168,"01/29/2020, 03:48:48","01/30/2022, 03:48:48",732,insteon-hub,insteon,both
123,CxbpFz2RJovb9pHh5a,54.236.3.169,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"220f09fab6ab799e16ef3f080486dfe45e6cd80eb4069782d86e88fe1dcfca66,ba1cacad3d8f9337f9ab16794ea376ca96b92edfe392e5da6271e6831bc06f98",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,220f09fab6ab799e16ef3f080486dfe45e6cd80eb4069782d86e88fe1dcfca66,1580442659.017874,3.0,0E5FC13B979F,CN=54.236.3.169,"O=Government Root Certification Authority,C=TW",1580287859.0,1643532659.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.169,-,-,T,F,Government Root Certification Authority,O=Government Root Certification Authority,CN=54.236.3.169,54.236.3.169,"01/29/2020, 03:50:59","01/30/2022, 03:50:59",732,insteon-hub,insteon,both
124,C1QpMiXWo6lF50eA4,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"69ddbe4e621c6a8427fc3c0f6fd5461b08e1f561fb31cd37b7d59638ce66d87b,ba1cacad3d8f9337f9ab16794ea376ca96b92edfe392e5da6271e6831bc06f98",(empty),T,self signed certificate in certificate chain,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,69ddbe4e621c6a8427fc3c0f6fd5461b08e1f561fb31cd37b7d59638ce66d87b,1580442659.024695,3.0,0E5FC13B97C8,CN=54.236.3.170,"O=Government Root Certification Authority,C=TW",1580287859.0,1643532659.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,Government Root Certification Authority,O=Government Root Certification Authority,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:50:59","01/30/2022, 03:50:59",732,insteon-hub,insteon,both
125,CmKgbY3cvNMgkxihci,54.236.3.170,443.0,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,-,prod.insteon.pubnub.com,F,-,-,F,Csxn,"2b2e89629219f7033f8bbbd1660acff610440e631aad70ee86d5f3e53fd3d3e2,cc3ef873ab178e6cfa03871f5582118e3e8010efce2557021b4f33087d37e9c4",(empty),T,certificate signature failure,0:e:f3:3b:85:e5,2020-01-30_22.09.33_192.168.10.187.pcap,2b2e89629219f7033f8bbbd1660acff610440e631aad70ee86d5f3e53fd3d3e2,1580442726.822416,3.0,0E5FC145F021,CN=54.236.3.170,"CN=SwissSign Silver CA - G2,O=SwissSign AG,C=CH",1580287926.0,1643532726.0,rsaEncryption,sha256WithRSAEncryption,rsa,4096.0,65537.0,-,prod.insteon.pubnub.com,-,-,54.236.3.170,-,-,T,F,SwissSign AG,SwissSign Silver CA - G2,CN=54.236.3.170,54.236.3.170,"01/29/2020, 03:52:06","01/30/2022, 03:52:06",732,insteon-hub,insteon,both
